SKU,Last_Sale_Date,Category,Monetary,Quantity,Frequency,Recency,Segment,Segment_Name
JNE2305-KR-533-S,2022-05-29,kurta,17220.0,47,47,32,0,Dormant/Low-Performer
JNE2305-KR-533-XL,2022-06-29,kurta,43634.0,119,119,1,1,Active High-Performer
JNE2305-KR-533-XS,2022-06-25,kurta,11432.0,31,31,5,0,Dormant/Low-Performer
JNE2305-KR-533-XXL,2022-06-20,kurta,5002.0,14,14,10,0,Dormant/Low-Performer
JNE2307-KR-572-L,2022-05-01,kurta,1196.0,4,4,60,0,Dormant/Low-Performer
JNE2307-KR-572-M,2022-06-19,kurta,916.0,3,3,11,0,Dormant/Low-Performer
JNE2307-KR-572-XL,2022-06-19,kurta,903.0,3,3,11,0,Dormant/Low-Performer
JNE2307-KR-572-XXL,2022-04-21,kurta,1196.0,4,4,70,0,Dormant/Low-Performer
JNE2309-KR-598-L,2022-05-12,kurta,597.0,1,1,49,0,Dormant/Low-Performer
JNE2321-KR-576-L,2022-04-20,kurta,643.0,1,1,71,0,Dormant/Low-Performer
JNE2323-KR-574-XS,2022-06-26,kurta,643.0,1,1,4,0,Dormant/Low-Performer
JNE2324-KR-575-XXL,2022-05-07,kurta,631.0,1,1,54,0,Dormant/Low-Performer
JNE3030-KR-L,2022-06-05,kurta,4274.0,6,6,25,0,Dormant/Low-Performer
JNE3030-KR-M,2022-05-12,kurta,2944.0,4,4,49,0,Dormant/Low-Performer
JNE3030-KR-S,2022-06-20,kurta,736.0,1,1,10,0,Dormant/Low-Performer
JNE3030-KR-XL,2022-06-06,kurta,5152.0,7,7,24,0,Dormant/Low-Performer
JNE3030-KR-XS,2022-06-06,kurta,1472.0,2,2,24,0,Dormant/Low-Performer
JNE3030-KR-XXL,2022-05-19,kurta,2944.0,4,4,42,0,Dormant/Low-Performer
JNE3030-KR-XXXL,2022-06-13,kurta,13248.0,18,18,17,0,Dormant/Low-Performer
JNE3042-KR-L,2022-04-27,kurta,587.0,2,2,64,0,Dormant/Low-Performer
JNE3042-KR-M,2022-06-24,kurta,1186.0,4,4,6,0,Dormant/Low-Performer
JNE3042-KR-S,2022-06-01,kurta,2089.0,7,7,29,0,Dormant/Low-Performer
JNE3042-KR-XL,2022-04-03,kurta,292.0,1,1,88,0,Dormant/Low-Performer
JNE3042-KR-XS,2022-06-22,kurta,602.0,2,2,8,0,Dormant/Low-Performer
JNE3042-KR-XXL,2022-06-12,kurta,1186.0,4,4,18,0,Dormant/Low-Performer
JNE3042-KR-XXXL,2022-05-23,kurta,1776.0,6,6,38,0,Dormant/Low-Performer
JNE3062-KR-M,2022-06-21,kurta,425.0,1,1,9,0,Dormant/Low-Performer
JNE3065-KR-L,2022-04-01,kurta,389.0,1,1,90,0,Dormant/Low-Performer
JNE3065-KR-M,2022-05-28,kurta,1179.0,3,3,33,0,Dormant/Low-Performer
JNE3065-KR-S,2022-04-19,kurta,393.0,1,1,72,0,Dormant/Low-Performer
JNE3065-KR-XL,2022-05-31,kurta,1179.0,3,3,30,0,Dormant/Low-Performer
JNE3065-KR-XXL,2022-05-21,kurta,1965.0,5,5,40,0,Dormant/Low-Performer
JNE3068-KR-A-L,2022-06-23,kurta,16664.0,24,24,7,0,Dormant/Low-Performer
JNE3068-KR-A-M,2022-06-28,kurta,9712.0,14,14,2,0,Dormant/Low-Performer
JNE3068-KR-A-S,2022-06-24,kurta,4872.0,7,7,6,0,Dormant/Low-Performer
JNE3068-KR-A-XL,2022-06-24,kurta,7656.0,11,11,6,0,Dormant/Low-Performer
JNE3068-KR-A-XXL,2022-06-28,kurta,17400.0,25,25,2,0,Dormant/Low-Performer
JNE3144-KR-S,2022-04-21,kurta,390.0,1,1,70,0,Dormant/Low-Performer
JNE3157-KR-M,2022-05-23,kurta,620.0,1,1,38,0,Dormant/Low-Performer
JNE3160-KR-G-L,2022-06-22,kurta,34850.0,50,50,8,0,Dormant/Low-Performer
JNE3160-KR-G-M,2022-06-08,kurta,30702.0,44,44,22,0,Dormant/Low-Performer
JNE3160-KR-G-S,2022-06-07,kurta,20383.0,29,29,23,0,Dormant/Low-Performer
JNE3160-KR-G-XL,2022-06-26,kurta,37957.0,55,55,4,0,Dormant/Low-Performer
JNE3160-KR-G-XS,2022-04-13,kurta,685.0,1,1,78,0,Dormant/Low-Performer
JNE3160-KR-G-XXL,2022-06-26,kurta,24537.0,35,35,4,0,Dormant/Low-Performer
JNE3160-KR-G-XXXL,2022-05-25,kurta,12650.0,18,18,36,0,Dormant/Low-Performer
JNE3160-KR-L,2022-06-12,kurta,17865.0,25,24,18,0,Dormant/Low-Performer
JNE3160-KR-M,2022-06-16,kurta,15197.0,21,21,14,0,Dormant/Low-Performer
JNE3160-KR-S,2022-06-29,kurta,10070.0,14,14,1,0,Dormant/Low-Performer
JNE3160-KR-XL,2022-06-14,kurta,8748.0,12,12,16,0,Dormant/Low-Performer
JNE3160-KR-XS,2022-06-27,kurta,7286.0,10,10,3,0,Dormant/Low-Performer
JNE3160-KR-XXL,2022-06-23,kurta,21029.0,29,29,7,0,Dormant/Low-Performer
JNE3160-KR-XXXL,2022-06-17,kurta,5700.0,8,8,13,0,Dormant/Low-Performer
JNE3220-KR-XXL,2022-06-19,kurta,523.0,1,1,11,0,Dormant/Low-Performer
JNE3225-KR-L,2022-04-15,kurta,349.0,1,1,76,0,Dormant/Low-Performer
JNE3225-KR-M,2022-04-28,kurta,1047.0,3,3,63,0,Dormant/Low-Performer
JNE3225-KR-S,2022-06-15,kurta,1047.0,3,3,15,0,Dormant/Low-Performer
JNE3225-KR-XL,2022-05-01,kurta,1047.0,3,3,60,0,Dormant/Low-Performer
JNE3225-KR-XS,2022-06-13,kurta,1073.0,3,3,17,0,Dormant/Low-Performer
JNE3225-KR-XXL,2022-04-11,kurta,698.0,2,2,80,0,Dormant/Low-Performer
JNE3234-KR-M,2022-06-04,kurta,689.0,1,1,26,0,Dormant/Low-Performer
JNE3251-KR-L,2022-05-08,kurta,319.0,1,1,53,0,Dormant/Low-Performer
JNE3251-KR-M,2022-05-09,kurta,319.0,1,1,52,0,Dormant/Low-Performer
JNE3251-KR-XL,2022-05-09,kurta,319.0,1,1,52,0,Dormant/Low-Performer
JNE3252-KR-L,2022-06-04,kurta,3321.0,7,7,26,0,Dormant/Low-Performer
JNE3252-KR-M,2022-06-20,kurta,2337.0,5,5,10,0,Dormant/Low-Performer
JNE3252-KR-S,2022-06-15,kurta,950.0,2,2,15,0,Dormant/Low-Performer
JNE3252-KR-XL,2022-06-19,kurta,7471.0,15,15,11,0,Dormant/Low-Performer
JNE3252-KR-XS,2022-06-13,kurta,1892.0,4,4,17,0,Dormant/Low-Performer
JNE3252-KR-XXL,2022-06-28,kurta,4766.0,10,10,2,0,Dormant/Low-Performer
JNE3252-KR-XXXL,2022-06-29,kurta,6490.0,14,14,1,0,Dormant/Low-Performer
JNE3253-KR-M,2022-04-19,kurta,987.0,3,3,72,0,Dormant/Low-Performer
JNE3253-KR-XL,2022-04-14,kurta,329.0,1,1,77,0,Dormant/Low-Performer
JNE3255-KR-L,2022-05-09,kurta,1948.0,4,4,52,0,Dormant/Low-Performer
JNE3255-KR-M,2022-06-03,kurta,974.0,2,2,27,0,Dormant/Low-Performer
JNE3255-KR-S,2022-05-18,kurta,2922.0,6,6,43,0,Dormant/Low-Performer
JNE3255-KR-XL,2022-06-19,kurta,2922.0,6,6,11,0,Dormant/Low-Performer
JNE3255-KR-XS,2022-06-01,kurta,1461.0,3,3,29,0,Dormant/Low-Performer
JNE3255-KR-XXL,2022-06-22,kurta,1948.0,4,4,8,0,Dormant/Low-Performer
JNE3255-KR-XXXL,2022-06-02,kurta,1461.0,3,3,28,0,Dormant/Low-Performer
JNE3256-KR-L,2022-06-05,kurta,2417.0,5,5,25,0,Dormant/Low-Performer
JNE3256-KR-M,2022-05-04,kurta,3884.0,8,8,57,0,Dormant/Low-Performer
JNE3256-KR-S,2022-05-04,kurta,4371.0,9,9,57,0,Dormant/Low-Performer
JNE3256-KR-XL,2022-06-28,kurta,4870.0,10,10,2,0,Dormant/Low-Performer
JNE3256-KR-XS,2022-04-17,kurta,968.0,2,2,74,0,Dormant/Low-Performer
JNE3256-KR-XXL,2022-04-26,kurta,2922.0,6,6,65,0,Dormant/Low-Performer
JNE3256-KR-XXXL,2022-06-17,kurta,7293.0,15,15,13,0,Dormant/Low-Performer
JNE3257-KR-L,2022-06-25,kurta,389.0,1,1,5,0,Dormant/Low-Performer
JNE3257-KR-M,2022-06-27,kurta,825.0,2,2,3,0,Dormant/Low-Performer
JNE3257-KR-S,2022-05-23,kurta,436.0,1,1,38,0,Dormant/Low-Performer
JNE3257-KR-XL,2022-06-19,kurta,1282.0,3,3,11,0,Dormant/Low-Performer
JNE3257-KR-XXL,2022-06-29,kurta,2060.0,5,5,1,0,Dormant/Low-Performer
JNE3261-KR-L,2022-06-28,kurta,7456.0,20,20,2,0,Dormant/Low-Performer
JNE3261-KR-M,2022-06-28,kurta,6236.0,17,17,2,0,Dormant/Low-Performer
JNE3261-KR-S,2022-06-28,kurta,4384.0,12,12,2,0,Dormant/Low-Performer
JNE3261-KR-XL,2022-06-25,kurta,6766.0,18,18,5,0,Dormant/Low-Performer
JNE3261-KR-XS,2022-06-26,kurta,1476.0,4,4,4,0,Dormant/Low-Performer
JNE3261-KR-XXL,2022-06-29,kurta,9202.0,25,25,1,0,Dormant/Low-Performer
JNE3261-KR-XXXL,2022-06-29,kurta,3564.0,10,10,1,0,Dormant/Low-Performer
JNE3265-KR-L,2022-06-29,kurta,6649.0,21,21,1,0,Dormant/Low-Performer
JNE3265-KR-M,2022-06-29,kurta,4126.0,13,13,1,0,Dormant/Low-Performer
JNE3265-KR-S,2022-06-27,kurta,2238.0,7,7,3,0,Dormant/Low-Performer
JNE3265-KR-XL,2022-06-26,kurta,5715.0,18,18,4,0,Dormant/Low-Performer
JNE3265-KR-XXL,2022-06-29,kurta,8908.0,28,28,1,0,Dormant/Low-Performer
JNE3270-KR-L,2022-04-28,kurta,2256.0,6,6,63,0,Dormant/Low-Performer
JNE3270-KR-M,2022-05-13,kurta,1134.0,3,3,48,0,Dormant/Low-Performer
JNE3270-KR-S,2022-06-24,kurta,2256.0,6,6,6,0,Dormant/Low-Performer
JNE3270-KR-XL,2022-06-27,kurta,1880.0,5,5,3,0,Dormant/Low-Performer
JNE3270-KR-XS,2022-06-08,kurta,3014.0,8,8,22,0,Dormant/Low-Performer
JNE3270-KR-XXL,2022-05-02,kurta,1128.0,3,3,59,0,Dormant/Low-Performer
JNE3270-KR-XXXL,2022-06-26,kurta,2621.0,7,7,4,0,Dormant/Low-Performer
JNE3273-KR-L,2022-06-12,kurta,1473.0,3,3,18,0,Dormant/Low-Performer
JNE3273-KR-M,2022-06-14,kurta,2399.0,5,5,16,0,Dormant/Low-Performer
JNE3273-KR-S,2022-06-08,kurta,950.0,2,2,22,0,Dormant/Low-Performer
JNE3273-KR-XL,2022-06-12,kurta,4299.0,9,9,18,0,Dormant/Low-Performer
JNE3273-KR-XS,2022-06-27,kurta,475.0,1,1,3,0,Dormant/Low-Performer
JNE3273-KR-XXL,2022-05-16,kurta,1972.0,4,4,45,0,Dormant/Low-Performer
JNE3273-KR-XXXL,2022-05-08,kurta,1958.0,4,4,53,0,Dormant/Low-Performer
JNE3276-KR-XXL,2022-04-08,kurta,398.0,2,2,83,0,Dormant/Low-Performer
JNE3276-KR-XXXL,2022-04-06,kurta,199.0,1,1,85,0,Dormant/Low-Performer
JNE3279-KR-A-S,2022-06-02,kurta,619.0,2,2,28,0,Dormant/Low-Performer
JNE3279-KR-A-XS,2022-06-26,kurta,903.0,3,3,4,0,Dormant/Low-Performer
JNE3279-KR-A-XXL,2022-05-06,kurta,631.0,2,2,55,0,Dormant/Low-Performer
JNE3279-KR-A-XXXL,2022-05-29,kurta,301.0,1,1,32,0,Dormant/Low-Performer
JNE3281-KR-XL,2022-05-24,kurta,451.0,1,1,37,0,Dormant/Low-Performer
JNE3284-KR-M,2022-05-08,kurta,324.0,1,1,53,0,Dormant/Low-Performer
JNE3284-KR-S,2022-06-21,kurta,972.0,3,3,9,0,Dormant/Low-Performer
JNE3284-KR-XXL,2022-05-14,kurta,324.0,1,1,47,0,Dormant/Low-Performer
JNE3288-KR-L,2022-06-19,kurta,3476.0,8,8,11,0,Dormant/Low-Performer
JNE3288-KR-M,2022-06-14,kurta,3012.0,7,7,16,0,Dormant/Low-Performer
JNE3288-KR-S,2022-04-26,kurta,442.0,1,1,65,0,Dormant/Low-Performer
JNE3288-KR-XL,2022-06-26,kurta,2166.0,5,5,4,0,Dormant/Low-Performer
JNE3288-KR-XS,2022-06-28,kurta,862.0,2,2,2,0,Dormant/Low-Performer
JNE3288-KR-XXL,2022-04-30,kurta,1326.0,3,3,61,0,Dormant/Low-Performer
JNE3288-KR-XXXL,2022-06-28,kurta,2614.0,6,6,2,0,Dormant/Low-Performer
JNE3291-KR-L,2022-06-27,kurta,77621.0,174,171,3,1,Active High-Performer
JNE3291-KR-M,2022-06-28,kurta,63304.0,137,137,2,1,Active High-Performer
JNE3291-KR-S,2022-06-27,kurta,34828.0,77,75,3,0,Dormant/Low-Performer
JNE3291-KR-XL,2022-06-28,kurta,88807.0,196,193,2,1,Active High-Performer
JNE3291-KR-XS,2022-06-24,kurta,9158.0,20,20,6,0,Dormant/Low-Performer
JNE3291-KR-XXL,2022-06-26,kurta,54709.0,119,118,4,1,Active High-Performer
JNE3291-KR-XXXL,2022-06-21,kurta,25402.0,56,56,9,0,Dormant/Low-Performer
JNE3294-KR-L,2022-06-12,kurta,16058.0,37,36,18,0,Dormant/Low-Performer
JNE3294-KR-M,2022-06-22,kurta,10408.0,24,24,8,0,Dormant/Low-Performer
JNE3294-KR-S,2022-06-24,kurta,7765.0,18,18,6,0,Dormant/Low-Performer
JNE3294-KR-XL,2022-06-20,kurta,15358.0,35,35,10,0,Dormant/Low-Performer
JNE3294-KR-XS,2022-06-19,kurta,5026.0,12,11,11,0,Dormant/Low-Performer
JNE3294-KR-XXL,2022-06-28,kurta,23817.0,55,54,2,0,Dormant/Low-Performer
JNE3294-KR-XXXL,2022-06-11,kurta,13915.0,32,32,19,0,Dormant/Low-Performer
JNE3296-KR-L,2022-06-04,kurta,1555.0,3,3,26,0,Dormant/Low-Performer
JNE3296-KR-M,2022-06-09,kurta,862.0,2,2,21,0,Dormant/Low-Performer
JNE3296-KR-S,2022-05-27,kurta,431.0,1,1,34,0,Dormant/Low-Performer
JNE3296-KR-XL,2022-06-23,kurta,862.0,2,2,7,0,Dormant/Low-Performer
JNE3296-KR-XXL,2022-06-21,kurta,1724.0,4,4,9,0,Dormant/Low-Performer
JNE3311-KR-L,2022-05-17,kurta,3594.0,6,6,44,0,Dormant/Low-Performer
JNE3311-KR-M,2022-06-21,kurta,5373.0,9,9,9,0,Dormant/Low-Performer
JNE3311-KR-S,2022-06-20,kurta,4175.0,7,7,10,0,Dormant/Low-Performer
JNE3311-KR-XL,2022-04-12,kurta,1198.0,2,2,79,0,Dormant/Low-Performer
JNE3311-KR-XS,2022-06-13,kurta,7188.0,12,11,17,0,Dormant/Low-Performer
JNE3311-KR-XXL,2022-04-13,kurta,1797.0,3,3,78,0,Dormant/Low-Performer
JNE3311-KR-XXXL,2022-06-16,kurta,5972.0,10,10,14,0,Dormant/Low-Performer
JNE3313-KR-A-L,2022-06-13,kurta,4074.0,7,7,17,0,Dormant/Low-Performer
JNE3313-KR-A-M,2022-06-15,kurta,1164.0,2,2,15,0,Dormant/Low-Performer
JNE3313-KR-A-S,2022-05-13,kurta,582.0,1,1,48,0,Dormant/Low-Performer
JNE3313-KR-A-XL,2022-06-04,kurta,1746.0,3,3,26,0,Dormant/Low-Performer
JNE3313-KR-A-XS,2022-04-25,kurta,2328.0,4,4,66,0,Dormant/Low-Performer
JNE3313-KR-A-XXL,2022-04-30,kurta,5787.0,10,10,61,0,Dormant/Low-Performer
JNE3313-KR-A-XXXL,2022-06-01,kurta,4623.0,8,8,29,0,Dormant/Low-Performer
JNE3313-KR-M,2022-05-02,kurta,582.0,1,1,59,0,Dormant/Low-Performer
JNE3313-KR-S,2022-05-09,kurta,1164.0,2,2,52,0,Dormant/Low-Performer
JNE3313-KR-XL,2022-06-14,kurta,1746.0,3,3,16,0,Dormant/Low-Performer
JNE3313-KR-XS,2022-05-04,kurta,582.0,1,1,57,0,Dormant/Low-Performer
JNE3313-KR-XXL,2022-05-09,kurta,1746.0,3,3,52,0,Dormant/Low-Performer
JNE3313-KR-XXXL,2022-06-11,kurta,1164.0,2,2,19,0,Dormant/Low-Performer
JNE3323-KR-A-L,2022-06-26,kurta,568.0,2,2,4,0,Dormant/Low-Performer
JNE3323-KR-A-M,2022-05-17,kurta,301.0,1,1,44,0,Dormant/Low-Performer
JNE3323-KR-A-S,2022-04-03,kurta,264.0,1,1,88,0,Dormant/Low-Performer
JNE3323-KR-A-XL,2022-04-17,kurta,531.0,2,2,74,0,Dormant/Low-Performer
JNE3323-KR-A-XS,2022-04-21,kurta,1335.0,5,5,70,0,Dormant/Low-Performer
JNE3323-KR-A-XXXL,2022-04-07,kurta,267.0,1,1,84,0,Dormant/Low-Performer
JNE3323-KR-L,2022-04-04,kurta,264.0,1,1,87,0,Dormant/Low-Performer
JNE3323-KR-M,2022-04-03,kurta,264.0,1,1,88,0,Dormant/Low-Performer
JNE3323-KR-S,2022-04-04,kurta,264.0,1,1,87,0,Dormant/Low-Performer
JNE3323-KR-XS,2022-04-03,kurta,264.0,1,1,88,0,Dormant/Low-Performer
JNE3323-KR-XXXL,2022-04-03,kurta,264.0,1,1,88,0,Dormant/Low-Performer
JNE3334-KR-L,2022-06-29,kurta,12978.0,41,41,1,0,Dormant/Low-Performer
JNE3334-KR-M,2022-06-26,kurta,8864.0,28,28,4,0,Dormant/Low-Performer
JNE3334-KR-S,2022-06-29,kurta,5694.0,18,18,1,0,Dormant/Low-Performer
JNE3334-KR-XL,2022-06-28,kurta,11398.0,36,36,2,0,Dormant/Low-Performer
JNE3334-KR-XXL,2022-06-29,kurta,12394.0,39,38,1,0,Dormant/Low-Performer
JNE3336-KR-M,2022-04-28,kurta,1035.0,3,3,63,0,Dormant/Low-Performer
JNE3336-KR-S,2022-06-29,kurta,330.0,1,1,1,0,Dormant/Low-Performer
JNE3336-KR-XL,2022-06-25,kurta,330.0,1,1,5,0,Dormant/Low-Performer
JNE3336-KR-XS,2022-06-29,kurta,1680.0,5,5,1,0,Dormant/Low-Performer
JNE3338-KR-S,2022-05-11,kurta,301.0,1,1,50,0,Dormant/Low-Performer
JNE3339-KR-XS,2022-06-17,kurta,1590.0,5,5,13,0,Dormant/Low-Performer
JNE3342-KR-S,2022-05-15,kurta,424.0,1,1,46,0,Dormant/Low-Performer
JNE3344-KR-L,2022-04-26,kurta,299.0,1,1,65,0,Dormant/Low-Performer
JNE3346-KR-M,2022-05-27,kurta,301.0,1,1,34,0,Dormant/Low-Performer
JNE3346-KR-XL,2022-06-28,kurta,301.0,1,1,2,0,Dormant/Low-Performer
JNE3346-KR-XXL,2022-05-31,kurta,301.0,1,1,30,0,Dormant/Low-Performer
JNE3348-KR-L,2022-06-27,kurta,3861.0,9,9,3,0,Dormant/Low-Performer
JNE3348-KR-M,2022-06-20,kurta,853.0,2,2,10,0,Dormant/Low-Performer
JNE3348-KR-S,2022-06-14,kurta,1704.0,4,4,16,0,Dormant/Low-Performer
JNE3348-KR-XL,2022-06-28,kurta,2153.0,5,5,2,0,Dormant/Low-Performer
JNE3348-KR-XS,2022-06-28,kurta,1721.0,4,4,2,0,Dormant/Low-Performer
JNE3348-KR-XXL,2022-06-06,kurta,1689.0,4,4,24,0,Dormant/Low-Performer
JNE3348-KR-XXXL,2022-06-23,kurta,2125.0,5,5,7,0,Dormant/Low-Performer
JNE3351-KR-XL,2022-04-19,kurta,284.0,1,1,72,0,Dormant/Low-Performer
JNE3355-KR-XL,2022-05-24,kurta,448.0,1,1,37,0,Dormant/Low-Performer
JNE3359-KR-L,2022-06-09,kurta,1950.0,5,5,21,0,Dormant/Low-Performer
JNE3359-KR-M,2022-06-07,kurta,1238.0,3,3,23,0,Dormant/Low-Performer
JNE3359-KR-S,2022-06-04,kurta,1170.0,3,3,26,0,Dormant/Low-Performer
JNE3359-KR-XL,2022-06-27,kurta,1169.0,3,3,3,0,Dormant/Low-Performer
JNE3359-KR-XXL,2022-06-27,kurta,2729.0,7,7,3,0,Dormant/Low-Performer
JNE3360-KR-S,2022-04-24,kurta,299.0,1,1,67,0,Dormant/Low-Performer
JNE3362-KR-XXXL,2022-05-10,kurta,362.0,1,1,51,0,Dormant/Low-Performer
JNE3363-KR-1032-L,2022-06-21,kurta,6553.0,17,17,9,0,Dormant/Low-Performer
JNE3363-KR-1032-M,2022-06-23,kurta,7236.0,19,19,7,0,Dormant/Low-Performer
JNE3363-KR-1032-S,2022-06-16,kurta,1151.0,3,3,14,0,Dormant/Low-Performer
JNE3363-KR-1032-XL,2022-06-23,kurta,13252.0,35,35,7,0,Dormant/Low-Performer
JNE3363-KR-1032-XS,2022-06-13,kurta,3384.0,9,9,17,0,Dormant/Low-Performer
JNE3363-KR-1032-XXL,2022-06-22,kurta,12661.0,33,32,8,0,Dormant/Low-Performer
JNE3363-KR-1032-XXXL,2022-06-21,kurta,13674.0,36,36,9,0,Dormant/Low-Performer
JNE3364-KR-1051-A-L,2022-06-24,kurta,29719.0,79,79,6,0,Dormant/Low-Performer
JNE3364-KR-1051-A-M,2022-06-21,kurta,7157.0,19,18,9,0,Dormant/Low-Performer
JNE3364-KR-1051-A-S,2022-06-24,kurta,3778.0,10,10,6,0,Dormant/Low-Performer
JNE3364-KR-1051-A-XL,2022-06-21,kurta,7920.0,21,21,9,0,Dormant/Low-Performer
JNE3364-KR-1051-A-XS,2022-05-28,kurta,5682.0,15,14,33,0,Dormant/Low-Performer
JNE3364-KR-1051-A-XXL,2022-05-10,kurta,4154.0,11,11,51,0,Dormant/Low-Performer
JNE3364-KR-1051-A-XXXL,2022-06-06,kurta,5653.0,15,15,24,0,Dormant/Low-Performer
JNE3364-KR-1051-L,2022-06-26,kurta,1128.0,3,3,4,0,Dormant/Low-Performer
JNE3364-KR-1051-M,2022-06-12,kurta,376.0,1,1,18,0,Dormant/Low-Performer
JNE3364-KR-1051-S,2022-06-12,kurta,376.0,1,1,18,0,Dormant/Low-Performer
JNE3364-KR-1051-XL,2022-06-28,kurta,1128.0,3,3,2,0,Dormant/Low-Performer
JNE3364-KR-1051-XXL,2022-06-21,kurta,1128.0,3,3,9,0,Dormant/Low-Performer
JNE3364-KR-1051-XXXL,2022-06-17,kurta,2615.0,7,7,13,0,Dormant/Low-Performer
JNE3365-KR-1052-A-L,2022-06-05,kurta,4512.0,12,12,25,0,Dormant/Low-Performer
JNE3365-KR-1052-A-M,2022-06-27,kurta,13160.0,35,35,3,0,Dormant/Low-Performer
JNE3365-KR-1052-A-S,2022-06-04,kurta,9024.0,24,22,26,0,Dormant/Low-Performer
JNE3365-KR-1052-A-XL,2022-06-26,kurta,14288.0,38,37,4,0,Dormant/Low-Performer
JNE3365-KR-1052-A-XS,2022-05-23,kurta,2586.0,7,7,38,0,Dormant/Low-Performer
JNE3365-KR-1052-A-XXL,2022-06-28,kurta,7520.0,20,20,2,0,Dormant/Low-Performer
JNE3365-KR-1052-A-XXXL,2022-06-21,kurta,7896.0,21,21,9,0,Dormant/Low-Performer
JNE3365-KR-1052-L,2022-06-17,kurta,4512.0,12,12,13,0,Dormant/Low-Performer
JNE3365-KR-1052-M,2022-04-14,kurta,1128.0,3,1,77,0,Dormant/Low-Performer
JNE3365-KR-1052-S,2022-06-20,kurta,365.0,1,1,10,0,Dormant/Low-Performer
JNE3365-KR-1052-XL,2022-06-28,kurta,6370.0,17,17,2,0,Dormant/Low-Performer
JNE3366-KR-1053-A-L,2022-04-20,kurta,376.0,1,1,71,0,Dormant/Low-Performer
JNE3366-KR-1053-A-XXL,2022-06-27,kurta,1516.0,4,4,3,0,Dormant/Low-Performer
JNE3366-KR-1053-A-XXXL,2022-06-12,kurta,1880.0,5,5,18,0,Dormant/Low-Performer
JNE3366-KR-1053-L,2022-06-29,kurta,16551.0,44,44,1,0,Dormant/Low-Performer
JNE3366-KR-1053-M,2022-06-29,kurta,13167.0,35,35,1,0,Dormant/Low-Performer
JNE3366-KR-1053-S,2022-06-28,kurta,5247.0,14,14,2,0,Dormant/Low-Performer
JNE3366-KR-1053-XL,2022-06-26,kurta,16980.0,45,45,4,0,Dormant/Low-Performer
JNE3366-KR-1053-XS,2022-06-25,kurta,3384.0,9,9,5,0,Dormant/Low-Performer
JNE3366-KR-1053-XXL,2022-06-28,kurta,24466.0,65,63,2,0,Dormant/Low-Performer
JNE3366-KR-1053-XXXL,2022-06-29,kurta,26357.0,70,70,1,0,Dormant/Low-Performer
JNE3368-KR-L,2022-06-27,kurta,42751.0,91,91,3,0,Dormant/Low-Performer
JNE3368-KR-M,2022-06-28,kurta,32028.0,68,65,2,0,Dormant/Low-Performer
JNE3368-KR-S,2022-06-23,kurta,24448.0,52,52,7,0,Dormant/Low-Performer
JNE3368-KR-XL,2022-06-19,kurta,52149.0,111,111,11,1,Active High-Performer
JNE3368-KR-XS,2022-06-23,kurta,19628.0,42,42,7,0,Dormant/Low-Performer
JNE3368-KR-XXL,2022-06-29,kurta,96313.0,205,204,1,1,Active High-Performer
JNE3368-KR-XXXL,2022-06-21,kurta,84287.0,179,179,9,1,Active High-Performer
JNE3369-KR-L,2022-06-24,kurta,2171.0,5,5,6,0,Dormant/Low-Performer
JNE3369-KR-M,2022-05-09,kurta,892.0,2,2,52,0,Dormant/Low-Performer
JNE3369-KR-S,2022-06-14,kurta,399.0,1,1,16,0,Dormant/Low-Performer
JNE3369-KR-XL,2022-06-29,kurta,1285.0,3,3,1,0,Dormant/Low-Performer
JNE3369-KR-XS,2022-06-08,kurta,2183.0,5,5,22,0,Dormant/Low-Performer
JNE3369-KR-XXL,2022-06-12,kurta,3626.0,8,8,18,0,Dormant/Low-Performer
JNE3369-KR-XXXL,2022-06-09,kurta,804.0,2,2,21,0,Dormant/Low-Performer
JNE3370-KR-L,2022-06-08,kurta,610.0,2,2,22,0,Dormant/Low-Performer
JNE3370-KR-S,2022-06-01,kurta,305.0,1,1,29,0,Dormant/Low-Performer
JNE3370-KR-XXL,2022-06-09,kurta,305.0,1,1,21,0,Dormant/Low-Performer
JNE3371-KR-M,2022-06-28,kurta,9043.0,27,27,2,0,Dormant/Low-Performer
JNE3371-KR-S,2022-06-22,kurta,3388.0,10,10,8,0,Dormant/Low-Performer
JNE3371-KR-XL,2022-06-18,kurta,3987.0,12,12,12,0,Dormant/Low-Performer
JNE3371-KR-XS,2022-06-22,kurta,647.0,2,2,8,0,Dormant/Low-Performer
JNE3371-KR-XXL,2022-06-22,kurta,1024.0,3,3,8,0,Dormant/Low-Performer
JNE3371-KR-XXXL,2022-05-16,kurta,2752.0,8,8,45,0,Dormant/Low-Performer
JNE3373-KR-L,2022-06-29,kurta,43312.0,115,115,1,1,Active High-Performer
JNE3373-KR-M,2022-06-29,kurta,64744.0,172,172,1,1,Active High-Performer
JNE3373-KR-S,2022-06-29,kurta,35142.0,93,92,1,0,Dormant/Low-Performer
JNE3373-KR-XL,2022-06-29,kurta,63170.0,167,167,1,1,Active High-Performer
JNE3373-KR-XS,2022-06-27,kurta,18048.0,48,48,3,0,Dormant/Low-Performer
JNE3373-KR-XXL,2022-06-29,kurta,77864.0,206,204,1,1,Active High-Performer
JNE3373-KR-XXXL,2022-06-29,kurta,97662.0,258,258,1,1,Active High-Performer
JNE3375-KR-S,2022-04-14,kurta,249.0,1,1,77,0,Dormant/Low-Performer
